college,income,data_overage_mb,data_leftover_mb,data_mb_used,text_message_count,house,handset_price,over_15mins_calls_per_month,average_call_duration,reported_satisfaction,reported_usage_level,considering_change_of_plan,leave,id,operating_system
zero,275731.0,60,5.0,5526.0,72,740649,489.0,9.0,4.0,high,low,yes,LEAVE,10247,Android
zero,65191.0,354,58.0,7914.0,193,1077525,1150.0,8.0,16.0,high,high,yes,STAY,22305,IOS
one,87392.0,33,45.0,4066.0,181,666434,672.0,20.0,8.0,low,low,no,LEAVE,10140,Android
zero,180801.0,39,42.0,7389.0,64,1294558,1066.0,12.0,5.0,avg,low,no,STAY,9464,IOS
one,82030.0,333,65.0,4526.0,194,1155648,1251.0,5.0,6.0,low,high,yes,STAY,14866,IOS
zero,144267.0,120,72.0,2219.0,102,1391489,264.0,3.0,17.0,low,low,yes,STAY,4681,Android
one,223929.0,222,80.0,5335.0,197,1073419,248.0,31.0,12.0,avg,high,no,LEAVE,15746,Android
one,362349.0,197,57.0,5979.0,194,563718,1249.0,5.0,4.0,low,low,no,LEAVE,17534,IOS
one,219564.0,24,6.0,3565.0,207,750740,676.0,25.0,12.0,high,low,yes,LEAVE,7573,Android
zero,114159.0,342,32.0,1226.0,140,714910,758.0,29.0,12.0,high,low,no,LEAVE,11364,Android
zero,320784.0,250,87.0,2785.0,115,999946,1193.0,11.0,17.0,low,low,,STAY,17666,IOS
zero,219549.0,249,81.0,1061.0,142,525002,1281.0,4.0,7.0,avg,high,no,LEAVE,5758,IOS
zero,431250.0,62,72.0,1174.0,136,1070397,1285.0,7.0,16.0,low,high,yes,LEAVE,19633,IOS
one,430051.0,342,19.0,4517.0,163,737081,906.0,21.0,17.0,low,high,no,STAY,18216,IOS
zero,387436.0,36,40.0,6657.0,156,797262,493.0,26.0,18.0,low,low,yes,STAY,15928,Android
one,89068.0,328,58.0,7997.0,165,981680,836.0,22.0,14.0,high,high,yes,LEAVE,14009,IOS
zero,351219.0,186,19.0,2752.0,118,978731,1131.0,21.0,2.0,low,low,yes,STAY,5461,IOS
one,180909.0,56,63.0,4039.0,155,640569,923.0,17.0,16.0,avg,low,no,STAY,19764,IOS
one,94868.0,225,40.0,7663.0,169,1156297,874.0,2.0,18.0,low,high,,LEAVE,19284,IOS
one,195055.0,309,64.0,4211.0,210,781569,1112.0,21.0,13.0,high,low,yes,STAY,11973,IOS
zero,241644.0,353,22.0,3991.0,81,1106953,789.0,16.0,5.0,avg,high,yes,LEAVE,15185,Android
zero,348691.0,170,62.0,3250.0,62,1111506,450.0,27.0,10.0,low,low,yes,STAY,15600,Android
zero,85462.0,142,24.0,7489.0,206,938860,1332.0,6.0,10.0,low,low,no,LEAVE,10413,IOS
zero,418721.0,188,3.0,5765.0,127,650249,581.0,5.0,4.0,low,low,yes,LEAVE,14562,Android
one,141827.0,118,88.0,885.0,87,1239419,1064.0,17.0,18.0,low,low,no,STAY,19082,IOS
zero,97823.0,202,87.0,3048.0,95,387707,616.0,14.0,4.0,avg,high,yes,LEAVE,7966,Android
one,379264.0,77,1.0,7226.0,156,1146831,618.0,11.0,10.0,high,high,yes,STAY,9058,Android
zero,275981.0,342,20.0,451.0,202,774909,961.0,18.0,17.0,high,high,yes,STAY,7323,IOS
one,327907.0,192,20.0,7335.0,88,484100,987.0,12.0,15.0,low,low,yes,LEAVE,14360,IOS
one,227719.0,64,12.0,2062.0,67,1106035,625.0,35.0,5.0,high,high,,STAY,10576,Android
one,201100.0,273,46.0,2275.0,148,858763,587.0,16.0,9.0,high,low,yes,LEAVE,9784,Android
zero,152384.0,213,10.0,4484.0,63,1267846,1215.0,25.0,16.0,low,low,yes,STAY,9212,IOS
zero,277647.0,188,57.0,4712.0,184,1454716,378.0,33.0,2.0,low,high,yes,STAY,20672,Android
zero,356205.0,72,65.0,5142.0,150,1182074,641.0,10.0,15.0,low,low,yes,STAY,8432,Android
zero,187586.0,295,48.0,6035.0,203,877630,855.0,12.0,2.0,low,high,no,LEAVE,14744,IOS
one,100567.0,66,80.0,4496.0,151,1142587,764.0,22.0,17.0,low,low,yes,LEAVE,6812,Android
zero,429780.0,242,58.0,1862.0,148,1007356,1138.0,28.0,3.0,low,low,yes,LEAVE,21356,IOS
one,177346.0,213,59.0,2701.0,191,519174,434.0,28.0,12.0,low,low,yes,LEAVE,16816,Android
zero,379561.0,260,3.0,2581.0,156,1117290,1145.0,13.0,12.0,high,low,no,STAY,11582,IOS
one,345734.0,328,22.0,1687.0,220,603480,956.0,0.0,17.0,avg,high,no,LEAVE,10882,IOS
one,56914.0,175,53.0,7366.0,136,694574,1258.0,21.0,11.0,low,high,yes,LEAVE,13196,IOS
one,309652.0,315,51.0,7574.0,214,935067,279.0,31.0,15.0,low,high,no,STAY,8788,Android
zero,409228.0,104,19.0,3677.0,104,766272,1193.0,9.0,10.0,low,low,yes,STAY,5123,IOS
zero,261089.0,292,78.0,1709.0,98,748513,1298.0,14.0,11.0,high,high,no,LEAVE,5045,IOS
zero,170104.0,152,60.0,1906.0,123,1339243,801.0,6.0,18.0,high,low,no,STAY,17070,IOS
zero,353641.0,107,17.0,7103.0,56,596104,1076.0,10.0,10.0,high,low,no,STAY,7165,IOS
one,123612.0,33,67.0,2239.0,200,548096,845.0,2.0,15.0,low,high,yes,LEAVE,21080,IOS
zero,197152.0,43,10.0,3185.0,177,1165894,640.0,2.0,13.0,avg,low,no,STAY,16673,Android
one,357281.0,180,43.0,2812.0,152,546626,1306.0,13.0,4.0,high,high,no,LEAVE,7912,IOS
zero,428450.0,116,88.0,7214.0,90,1249248,951.0,20.0,16.0,low,low,yes,STAY,6470,IOS
one,214534.0,127,1.0,5923.0,181,453721,649.0,29.0,15.0,low,low,yes,LEAVE,21392,Android
one,64857.0,6,0.0,2366.0,72,1075329,924.0,12.0,12.0,avg,low,yes,LEAVE,15151,IOS
one,341706.0,160,50.0,7110.0,102,1164734,798.0,15.0,10.0,low,low,yes,STAY,4642,Android
zero,300630.0,41,83.0,7423.0,89,329825,1200.0,30.0,2.0,low,high,no,LEAVE,11499,IOS
zero,112048.0,32,62.0,3306.0,80,763888,885.0,17.0,7.0,high,high,yes,STAY,9567,IOS
zero,170986.0,134,60.0,4316.0,109,1435328,1204.0,20.0,4.0,high,high,yes,STAY,17355,IOS
zero,83009.0,331,39.0,5677.0,215,821542,907.0,32.0,4.0,low,low,no,LEAVE,16005,IOS
one,297186.0,216,1.0,5579.0,146,1087929,1266.0,13.0,16.0,low,high,yes,STAY,13801,IOS
zero,58584.0,92,44.0,6277.0,95,796700,1146.0,22.0,11.0,avg,low,yes,LEAVE,20462,IOS
one,423139.0,216,9.0,6702.0,70,933913,1028.0,7.0,11.0,high,low,no,STAY,15594,IOS
zero,207530.0,159,39.0,5302.0,134,1314946,356.0,3.0,2.0,low,high,no,STAY,11746,Android
one,361092.0,235,51.0,3979.0,63,766661,1039.0,20.0,9.0,low,low,,STAY,13049,IOS
one,418471.0,267,89.0,1409.0,97,374935,1201.0,0.0,18.0,low,high,yes,LEAVE,15888,IOS
one,379794.0,1,77.0,6535.0,68,985368,1219.0,19.0,2.0,high,low,yes,LEAVE,21841,IOS
zero,178540.0,173,73.0,7913.0,109,630111,548.0,26.0,16.0,high,low,yes,LEAVE,12034,Android
zero,183992.0,216,27.0,6694.0,59,352072,1065.0,9.0,4.0,low,low,yes,LEAVE,20369,IOS
zero,233127.0,302,65.0,6457.0,64,613203,1090.0,21.0,5.0,high,low,yes,STAY,16441,IOS
zero,99213.0,54,67.0,986.0,172,1147683,1239.0,3.0,6.0,high,high,yes,LEAVE,18369,IOS
one,134356.0,281,,1232.0,81,679762,584.0,32.0,5.0,low,high,no,LEAVE,22706,Android
zero,360549.0,29,1.0,5031.0,189,955630,1004.0,32.0,17.0,high,high,no,STAY,9607,IOS
one,411984.0,205,73.0,6596.0,188,779745,692.0,7.0,6.0,low,low,yes,STAY,12756,Android
zero,146806.0,125,22.0,1214.0,104,1105835,1186.0,5.0,15.0,avg,high,yes,LEAVE,21118,IOS
one,105927.0,20,36.0,2591.0,207,1250368,884.0,35.0,18.0,low,low,no,STAY,5399,IOS
one,342236.0,276,9.0,5494.0,113,753899,759.0,0.0,9.0,low,low,yes,STAY,5607,Android
one,326959.0,306,51.0,5503.0,59,583651,1064.0,6.0,5.0,low,high,yes,LEAVE,18294,IOS
zero,155344.0,278,39.0,3463.0,150,704944,240.0,30.0,16.0,avg,low,yes,STAY,8127,Android
zero,300999.0,289,21.0,2011.0,71,946284,1126.0,0.0,9.0,low,high,yes,LEAVE,15986,IOS
zero,291776.0,295,32.0,7846.0,101,841166,272.0,8.0,6.0,low,low,yes,STAY,9287,Android
zero,264599.0,33,19.0,2841.0,125,1025319,381.0,17.0,4.0,low,low,,LEAVE,20463,Android
one,132592.0,340,29.0,4514.0,100,718421,941.0,25.0,3.0,low,low,no,LEAVE,13091,IOS
zero,337861.0,229,76.0,3304.0,64,1282260,383.0,12.0,7.0,low,low,yes,STAY,4569,Android
one,311767.0,122,53.0,3889.0,101,1120810,222.0,2.0,12.0,avg,high,yes,LEAVE,9036,Android
zero,398189.0,38,37.0,3302.0,141,582989,1025.0,2.0,3.0,low,high,yes,STAY,14525,IOS
one,177717.0,203,60.0,3887.0,161,829593,678.0,27.0,10.0,high,high,yes,STAY,21578,Android
one,195901.0,126,63.0,5107.0,72,886565,1103.0,32.0,18.0,low,low,yes,LEAVE,6559,IOS
one,106469.0,232,11.0,7008.0,56,729698,1181.0,35.0,10.0,low,high,no,STAY,8084,IOS
zero,62473.0,259,48.0,798.0,136,442493,681.0,34.0,7.0,low,low,yes,LEAVE,14506,Android
zero,319786.0,129,3.0,3231.0,205,931356,1324.0,31.0,7.0,high,low,no,STAY,14789,IOS
zero,112884.0,279,81.0,5580.0,135,679163,900.0,14.0,7.0,high,high,no,STAY,14657,IOS
zero,129276.0,5,68.0,3413.0,122,1081175,686.0,15.0,18.0,avg,low,yes,STAY,6807,Android
one,326973.0,298,38.0,4271.0,146,718459,1156.0,14.0,12.0,low,high,yes,LEAVE,9048,IOS
zero,285897.0,73,71.0,3090.0,122,715359,1296.0,29.0,18.0,low,low,no,LEAVE,8150,IOS
one,322949.0,167,78.0,7052.0,112,802387,730.0,7.0,8.0,high,low,no,LEAVE,22253,Android
zero,383195.0,216,43.0,5487.0,206,980908,,35.0,12.0,low,low,yes,LEAVE,12532,IOS
one,145870.0,57,7.0,5824.0,136,1178851,1172.0,0.0,16.0,low,low,yes,STAY,6318,IOS
one,366782.0,307,65.0,5690.0,182,335311,217.0,26.0,6.0,low,high,no,LEAVE,15327,Android
one,139453.0,61,78.0,1683.0,137,790670,388.0,18.0,15.0,low,high,no,LEAVE,19393,Android
zero,255839.0,21,84.0,1747.0,211,673485,618.0,34.0,7.0,low,high,yes,STAY,6329,Android
zero,88478.0,257,86.0,5325.0,187,1006711,835.0,7.0,17.0,high,low,yes,STAY,15076,IOS
zero,134995.0,122,62.0,7855.0,162,910912,531.0,1.0,6.0,high,high,no,LEAVE,21446,Android
zero,108385.0,221,10.0,7654.0,108,926382,271.0,9.0,7.0,high,low,no,STAY,16521,Android
one,187356.0,95,36.0,3265.0,73,956819,945.0,24.0,14.0,high,low,yes,STAY,12358,IOS
zero,426411.0,273,36.0,7499.0,167,320823,1246.0,21.0,4.0,low,high,no,LEAVE,21676,IOS
one,226940.0,311,80.0,7134.0,121,1397732,356.0,23.0,3.0,low,low,,STAY,6381,Android
zero,138384.0,218,55.0,2339.0,145,1049147,644.0,1.0,15.0,high,high,no,LEAVE,7007,Android
one,171776.0,24,53.0,4787.0,153,1454141,338.0,7.0,12.0,high,low,yes,STAY,7310,Android
one,103301.0,40,72.0,5938.0,174,607522,806.0,31.0,2.0,high,low,no,LEAVE,6547,IOS
one,220717.0,100,42.0,1423.0,127,996062,567.0,2.0,17.0,low,low,yes,LEAVE,9822,Android
zero,119598.0,330,29.0,6936.0,217,1363863,999.0,8.0,18.0,high,low,yes,STAY,4955,IOS
zero,177118.0,114,70.0,5425.0,98,617715,774.0,34.0,6.0,high,high,yes,LEAVE,13810,Android
zero,404737.0,334,7.0,5916.0,174,790933,1065.0,23.0,17.0,low,high,no,STAY,19991,IOS
zero,99062.0,342,76.0,579.0,186,743450,674.0,22.0,9.0,avg,high,,STAY,22169,Android
one,222772.0,247,10.0,890.0,170,932019,746.0,13.0,10.0,low,low,yes,LEAVE,6730,Android
zero,408507.0,354,81.0,7766.0,55,758265,362.0,33.0,4.0,low,high,yes,STAY,13545,Android
one,123037.0,27,12.0,3150.0,56,623937,1096.0,4.0,12.0,avg,low,yes,LEAVE,6663,IOS
zero,146131.0,34,88.0,6381.0,97,816613,808.0,13.0,13.0,low,low,no,STAY,21969,IOS
one,296176.0,4,36.0,4996.0,105,693385,467.0,25.0,18.0,high,high,yes,STAY,15719,Android
one,352579.0,246,0.0,4172.0,126,1200865,299.0,24.0,9.0,high,low,no,STAY,21740,Android
one,428124.0,346,36.0,6114.0,131,350711,439.0,21.0,6.0,low,high,yes,LEAVE,15189,Android
zero,244560.0,39,35.0,6584.0,101,768455,825.0,31.0,18.0,avg,low,yes,LEAVE,6432,IOS
zero,284185.0,114,40.0,6049.0,90,602252,930.0,10.0,11.0,low,low,yes,LEAVE,18938,IOS
zero,301357.0,32,35.0,6605.0,129,614571,930.0,25.0,11.0,low,low,yes,LEAVE,16763,IOS
zero,415960.0,328,10.0,1359.0,116,825518,941.0,32.0,3.0,low,low,,STAY,20510,IOS
one,318612.0,72,81.0,7423.0,135,473803,281.0,25.0,7.0,high,high,yes,LEAVE,18399,Android
zero,123774.0,313,52.0,940.0,206,621671,739.0,11.0,6.0,low,high,yes,LEAVE,18730,Android
one,405304.0,349,36.0,1245.0,112,548956,888.0,0.0,13.0,avg,high,yes,STAY,11489,IOS
zero,427681.0,102,88.0,5010.0,124,1260422,631.0,11.0,11.0,low,low,yes,STAY,11698,Android
one,158485.0,280,73.0,5507.0,188,640905,951.0,4.0,6.0,high,high,no,LEAVE,21021,IOS
one,363397.0,226,50.0,3760.0,220,1144434,599.0,1.0,10.0,avg,low,yes,STAY,6475,Android
one,313312.0,286,81.0,2795.0,79,866176,941.0,34.0,3.0,low,low,yes,STAY,14094,IOS
zero,128147.0,26,72.0,6033.0,202,952416,541.0,12.0,6.0,low,high,yes,LEAVE,9585,Android
zero,148815.0,348,29.0,1397.0,147,608887,344.0,13.0,18.0,low,low,no,STAY,12245,Android
zero,70902.0,308,45.0,4197.0,128,864969,705.0,13.0,3.0,low,high,no,LEAVE,14311,Android
zero,333462.0,243,22.0,7888.0,138,920226,525.0,13.0,10.0,avg,low,yes,STAY,14606,Android
one,188849.0,178,55.0,2308.0,217,715431,452.0,29.0,10.0,high,low,no,LEAVE,11032,Android
zero,115140.0,11,28.0,5326.0,156,633601,1053.0,18.0,7.0,high,low,yes,LEAVE,19731,IOS
one,368884.0,64,52.0,6604.0,151,1337008,405.0,31.0,9.0,low,low,no,STAY,4723,Android
zero,214744.0,92,26.0,3407.0,145,418950,487.0,16.0,11.0,high,high,no,LEAVE,20572,Android
one,179090.0,294,22.0,7648.0,174,1224819,470.0,0.0,4.0,high,high,no,STAY,9629,Android
one,354123.0,254,2.0,977.0,165,968535,540.0,29.0,16.0,low,high,yes,STAY,5709,Android
one,336624.0,331,30.0,7728.0,159,1105299,1344.0,6.0,11.0,low,low,no,LEAVE,22810,IOS
zero,55028.0,292,79.0,6984.0,91,547686,520.0,20.0,5.0,low,high,no,STAY,13594,Android
zero,221232.0,101,6.0,6315.0,76,1093865,257.0,20.0,11.0,low,low,yes,LEAVE,22774,Android
zero,375285.0,317,89.0,2602.0,114,617486,319.0,22.0,16.0,low,low,yes,STAY,8717,Android
zero,201197.0,212,67.0,2782.0,196,1153174,337.0,18.0,13.0,low,high,yes,STAY,6982,Android
one,154607.0,357,59.0,7224.0,142,1394095,704.0,12.0,8.0,low,low,yes,STAY,16265,Android
zero,360214.0,297,64.0,3396.0,219,1108737,742.0,33.0,9.0,high,high,no,LEAVE,10865,Android
one,401559.0,166,51.0,7875.0,218,433597,1223.0,22.0,8.0,avg,low,yes,LEAVE,8866,IOS
zero,232435.0,163,44.0,7575.0,140,374796,584.0,1.0,15.0,low,low,yes,LEAVE,11268,Android
one,308045.0,316,38.0,612.0,140,797008,1323.0,5.0,12.0,low,low,no,LEAVE,6444,IOS
one,241261.0,114,5.0,2209.0,216,726573,955.0,9.0,8.0,low,low,yes,STAY,6942,IOS
one,146952.0,258,66.0,6149.0,213,1022032,1201.0,32.0,5.0,high,high,yes,LEAVE,15592,IOS
zero,106944.0,155,25.0,2685.0,161,900092,452.0,24.0,4.0,high,high,no,LEAVE,12522,Android
zero,79686.0,315,14.0,2606.0,136,1397403,650.0,22.0,6.0,high,high,no,STAY,5967,Android
zero,289691.0,166,78.0,6015.0,218,1042744,1057.0,14.0,3.0,low,low,,STAY,14803,IOS
zero,413469.0,202,7.0,3424.0,182,811028,354.0,33.0,8.0,avg,high,yes,LEAVE,8518,Android
one,318485.0,67,10.0,6081.0,186,1208868,1277.0,23.0,14.0,high,low,yes,STAY,10859,IOS
zero,223698.0,40,49.0,3960.0,81,1042282,1209.0,29.0,10.0,low,low,yes,STAY,20947,IOS
one,261662.0,228,10.0,3886.0,114,1108330,906.0,22.0,9.0,low,high,yes,LEAVE,16885,IOS
zero,392324.0,277,50.0,1429.0,211,620069,1135.0,2.0,11.0,avg,low,yes,STAY,7633,IOS
one,262149.0,158,15.0,3987.0,76,919568,1009.0,22.0,2.0,low,high,yes,LEAVE,5115,IOS
one,407947.0,346,76.0,6971.0,136,1321865,1085.0,7.0,8.0,low,low,no,STAY,5863,IOS
one,85328.0,117,37.0,5301.0,166,763301,392.0,30.0,4.0,high,low,no,LEAVE,8031,Android
zero,209037.0,355,40.0,7563.0,163,559637,639.0,23.0,8.0,high,low,yes,LEAVE,19378,Android
zero,285821.0,192,4.0,4151.0,211,1333222,610.0,29.0,8.0,low,low,yes,STAY,8156,Android
zero,247857.0,38,60.0,3240.0,194,1134197,589.0,2.0,7.0,low,high,no,LEAVE,4701,Android
zero,362248.0,279,13.0,6241.0,184,538265,822.0,34.0,2.0,avg,high,yes,STAY,8740,IOS
one,183462.0,43,75.0,7464.0,105,939661,956.0,25.0,11.0,high,high,yes,STAY,8822,IOS
zero,339621.0,139,25.0,3109.0,152,660448,1193.0,21.0,18.0,low,low,yes,LEAVE,7184,IOS
one,344444.0,86,30.0,6940.0,137,645651,1033.0,12.0,2.0,low,high,yes,STAY,8505,IOS
zero,307213.0,176,7.0,2402.0,146,1037076,1286.0,22.0,16.0,low,low,yes,LEAVE,4823,IOS
one,263851.0,230,73.0,7418.0,172,921488,1323.0,17.0,6.0,high,low,,STAY,17586,IOS
one,101683.0,60,40.0,4545.0,202,1387464,285.0,11.0,6.0,high,high,no,STAY,19427,Android
one,308407.0,190,33.0,2708.0,77,539419,620.0,12.0,14.0,low,low,yes,STAY,11751,Android
zero,160840.0,173,42.0,3744.0,80,355743,353.0,14.0,6.0,high,high,yes,LEAVE,9361,Android
zero,350876.0,276,6.0,4340.0,126,1187789,1246.0,23.0,16.0,high,low,yes,LEAVE,7240,IOS
zero,330192.0,30,65.0,4521.0,73,1188464,943.0,4.0,15.0,low,low,yes,LEAVE,15509,IOS
zero,173689.0,73,29.0,6056.0,98,975869,615.0,16.0,11.0,high,low,yes,LEAVE,4422,Android
one,212743.0,129,,7596.0,59,1352394,479.0,26.0,12.0,low,low,no,STAY,20945,Android
zero,57226.0,300,46.0,4216.0,189,967180,267.0,26.0,2.0,avg,high,yes,LEAVE,16014,Android
one,259650.0,278,40.0,7703.0,62,948813,1238.0,34.0,9.0,low,high,no,LEAVE,10330,IOS
zero,340478.0,259,84.0,3717.0,172,1233347,953.0,19.0,10.0,low,high,no,STAY,16329,IOS
one,274459.0,253,11.0,892.0,190,1284145,398.0,35.0,9.0,low,low,yes,STAY,7051,Android
one,209202.0,265,42.0,1254.0,141,454509,565.0,34.0,3.0,avg,high,yes,LEAVE,8232,Android
one,64458.0,243,52.0,6685.0,202,1441643,1099.0,32.0,18.0,low,low,no,STAY,10389,IOS
zero,56693.0,322,24.0,4293.0,183,896538,1007.0,22.0,9.0,low,low,no,STAY,7475,IOS
zero,212958.0,88,84.0,2035.0,124,1168128,1023.0,27.0,3.0,low,high,yes,LEAVE,15168,IOS
zero,178476.0,217,16.0,3354.0,140,722722,389.0,22.0,12.0,low,low,yes,STAY,21346,Android
zero,358705.0,331,19.0,3651.0,71,358655,1216.0,1.0,11.0,low,high,no,LEAVE,22478,IOS
one,177666.0,104,44.0,1584.0,208,1364308,784.0,4.0,8.0,avg,low,no,STAY,17606,Android
zero,327394.0,186,5.0,2942.0,190,1100222,1067.0,17.0,10.0,low,low,yes,LEAVE,18341,IOS
one,373640.0,193,55.0,7092.0,107,1000615,1052.0,14.0,3.0,high,low,yes,LEAVE,18215,IOS
zero,319383.0,60,29.0,2322.0,129,1078221,1282.0,10.0,15.0,low,low,no,STAY,10147,IOS
one,168233.0,347,27.0,5678.0,212,839413,547.0,21.0,4.0,low,high,no,LEAVE,18466,Android
one,375990.0,246,78.0,2274.0,212,706597,1005.0,28.0,11.0,low,high,yes,STAY,22349,IOS
one,270136.0,28,51.0,2739.0,157,1365707,485.0,17.0,5.0,high,high,no,STAY,15568,Android
zero,145447.0,84,64.0,6820.0,217,825977,513.0,34.0,18.0,high,low,,LEAVE,14772,Android
zero,375229.0,103,55.0,930.0,171,949570,303.0,28.0,4.0,avg,high,no,STAY,4350,Android
zero,113225.0,124,34.0,4576.0,84,975464,1189.0,12.0,17.0,low,low,yes,LEAVE,21858,IOS
zero,102650.0,222,17.0,4004.0,83,891008,579.0,21.0,6.0,low,low,no,STAY,12164,Android
one,245807.0,171,83.0,5913.0,55,1106055,1042.0,14.0,8.0,high,high,yes,STAY,17919,IOS
zero,282290.0,114,21.0,2105.0,52,557302,529.0,9.0,2.0,low,low,yes,STAY,7166,Android
one,154281.0,188,0.0,5022.0,147,1158893,406.0,10.0,12.0,low,high,yes,LEAVE,15815,Android
zero,255496.0,68,32.0,2782.0,172,653224,815.0,19.0,15.0,low,low,no,LEAVE,7286,IOS
one,381282.0,205,25.0,3158.0,147,1188384,1230.0,3.0,9.0,low,low,,LEAVE,8845,IOS
one,384913.0,348,48.0,4989.0,76,910661,774.0,1.0,7.0,low,low,yes,LEAVE,13237,Android
one,66492.0,322,18.0,6571.0,145,667792,620.0,33.0,9.0,high,low,yes,STAY,18706,Android
zero,334963.0,138,17.0,7108.0,173,1103357,1164.0,10.0,5.0,high,high,yes,LEAVE,5447,IOS
zero,211761.0,258,24.0,2917.0,70,700695,769.0,13.0,13.0,high,high,no,LEAVE,7715,Android
zero,212878.0,77,76.0,3626.0,217,1041769,570.0,11.0,4.0,high,high,yes,STAY,20060,Android
zero,390439.0,294,52.0,5296.0,187,746130,517.0,4.0,6.0,low,low,no,STAY,22180,Android
one,388545.0,345,15.0,1640.0,100,737660,494.0,5.0,6.0,low,high,yes,LEAVE,21281,Android
zero,397779.0,189,84.0,7433.0,103,1031227,442.0,24.0,6.0,high,low,yes,STAY,15938,Android
one,348343.0,337,67.0,3847.0,59,1132038,686.0,6.0,2.0,high,low,yes,STAY,7034,Android
zero,162701.0,8,33.0,7376.0,215,1059225,1316.0,13.0,4.0,high,high,yes,LEAVE,9054,IOS
one,333941.0,133,81.0,5067.0,104,779618,1232.0,9.0,18.0,low,low,,STAY,8450,IOS
one,344518.0,201,55.0,4930.0,194,940022,1263.0,22.0,10.0,high,high,yes,LEAVE,12076,IOS
one,409526.0,292,52.0,7767.0,106,718300,1177.0,29.0,5.0,high,low,yes,STAY,8624,IOS
zero,195584.0,45,72.0,3993.0,79,499719,1349.0,24.0,11.0,low,low,yes,LEAVE,10440,IOS
zero,214876.0,99,60.0,4267.0,91,602504,705.0,13.0,13.0,avg,low,yes,LEAVE,7897,Android
zero,233306.0,302,51.0,5789.0,130,1106254,1343.0,13.0,17.0,low,low,no,STAY,5725,IOS
zero,324463.0,316,74.0,3774.0,164,645193,570.0,27.0,4.0,low,high,yes,LEAVE,20224,Android
one,110650.0,230,89.0,2576.0,159,792213,846.0,17.0,12.0,avg,high,yes,STAY,19016,IOS
zero,337560.0,38,12.0,2197.0,97,946550,425.0,31.0,12.0,low,high,yes,STAY,4903,Android
one,259027.0,232,8.0,6392.0,167,756897,359.0,28.0,14.0,high,low,no,LEAVE,7271,Android
zero,336488.0,260,5.0,4652.0,160,1321156,980.0,13.0,2.0,high,high,no,STAY,4895,IOS
one,97381.0,128,76.0,7533.0,73,379056,215.0,25.0,15.0,low,low,yes,LEAVE,9756,Android
one,371676.0,155,71.0,5767.0,178,610164,1085.0,6.0,7.0,avg,low,no,STAY,9731,IOS
one,389336.0,14,41.0,431.0,53,816942,1256.0,25.0,8.0,low,high,yes,STAY,5934,IOS
zero,201635.0,68,73.0,5236.0,126,923234,1156.0,27.0,12.0,low,low,no,STAY,16747,IOS
zero,154901.0,110,17.0,2045.0,107,829370,217.0,15.0,10.0,low,high,no,LEAVE,13116,Android
zero,376136.0,233,32.0,1114.0,96,427617,1094.0,34.0,10.0,high,low,no,LEAVE,18666,IOS
zero,339681.0,61,19.0,3970.0,190,1167808,866.0,2.0,13.0,low,low,yes,LEAVE,6416,IOS
one,237743.0,149,37.0,1259.0,216,495240,1080.0,11.0,12.0,avg,low,no,LEAVE,15104,IOS
zero,286475.0,170,11.0,5555.0,147,1315082,1054.0,2.0,11.0,low,low,no,STAY,5039,IOS
one,288727.0,182,23.0,4115.0,138,524833,930.0,10.0,7.0,high,high,yes,LEAVE,18530,IOS
zero,61990.0,264,3.0,924.0,182,667342,435.0,10.0,18.0,avg,high,yes,LEAVE,14663,Android
one,78179.0,260,26.0,5528.0,52,567233,1233.0,23.0,16.0,low,high,yes,STAY,6137,IOS
one,391579.0,56,18.0,4379.0,61,1172868,,31.0,8.0,low,low,yes,STAY,21024,Android
one,337712.0,178,60.0,7468.0,172,958551,263.0,16.0,17.0,low,high,no,LEAVE,14362,Android
zero,117386.0,329,2.0,7308.0,82,678035,552.0,6.0,2.0,low,low,yes,STAY,16661,Android
zero,119105.0,112,60.0,7825.0,92,1366352,999.0,34.0,13.0,avg,low,yes,STAY,7741,IOS
zero,412099.0,141,40.0,2813.0,66,833472,628.0,32.0,12.0,high,high,no,LEAVE,12396,Android
zero,392707.0,66,40.0,7984.0,93,808470,1009.0,9.0,10.0,high,low,yes,STAY,16706,IOS
one,241071.0,84,17.0,834.0,112,895848,566.0,28.0,2.0,low,high,yes,LEAVE,12277,Android
zero,418519.0,262,40.0,3789.0,180,870778,1147.0,6.0,12.0,high,low,no,STAY,6296,IOS
one,67370.0,180,8.0,5711.0,110,573378,796.0,34.0,17.0,high,low,no,LEAVE,16472,Android
zero,417766.0,79,20.0,5030.0,198,1115716,736.0,14.0,11.0,low,low,,LEAVE,17809,Android
one,160356.0,304,67.0,5310.0,176,1164150,644.0,3.0,5.0,low,low,yes,STAY,10852,Android
one,258081.0,356,70.0,7701.0,205,1094809,1075.0,33.0,18.0,low,high,yes,LEAVE,12206,IOS
one,165682.0,11,44.0,5054.0,143,1047123,660.0,7.0,9.0,low,high,yes,STAY,17435,Android
zero,83098.0,107,31.0,1396.0,189,579539,1317.0,6.0,2.0,low,high,yes,STAY,20332,IOS
zero,112439.0,182,69.0,4048.0,214,514076,1120.0,22.0,4.0,low,low,yes,LEAVE,6430,IOS
zero,416964.0,55,56.0,724.0,129,1242402,1163.0,21.0,13.0,low,high,yes,STAY,4814,IOS
zero,206210.0,318,24.0,4853.0,61,1132922,995.0,13.0,4.0,high,low,no,LEAVE,11843,IOS
